"NFactura","Fecha","IDProducto","Cantidad"
"575886",40858.58125,"23506-11",11
"575886",40858.58125,"22554-6",6
"575886",40858.58125,"22551-6",6
"575886",40858.58125,"22951-6",6
"575886",40858.58125,"22417-6",6
"575886",40858.58125,"23307-6",6
"575886",40858.58125,"21977-6",6
"575886",40858.58125,"21232-4",4
"575886",40858.58125,"22059-1",1
"575886",40858.58125,"22055-3",3
"575886",40858.58125,"22649-2",2
"575886",40858.58125,"22059-1",1
"575886",40858.58125,"22064-2",2
"575886",40858.58125,"21462-1",1
"575886",40858.58125,"22057-4",4
"575886",40858.58125,"22063-2",2
"575886",40858.58125,"22558-3",3
"575886",40858.58125,"21452-3",3
"575886",40858.58125,"22061-1",1
"575886",40858.58125,"22059-8",8
"575886",40858.58125,"23084-10",10
"575896",40858.6194444444,"23247-6",6
"575896",40858.6194444444,"22303-12",12
"575896",40858.6194444444,"22895-12",12
"575896",40858.6194444444,"23292-16",16
"575896",40858.6194444444,"22629-192",192
"575896",40858.6194444444,"22029-12",12
"575896",40858.6194444444,"22418-24",24
"575896",40858.6194444444,"23237-12",12
"575896",40858.6194444444,"23244-6",6
"575896",40858.6194444444,"23235-6",6
"575896",40858.6194444444,"23308-24",24
"575896",40858.6194444444,"23296-8",8
"575896",40858.6194444444,"23236-6",6
"575896",40858.6194444444,"23209-10",10
"575896",40858.6194444444,"23240-6",6
"575896",40858.6194444444,"23245-4",4
"575896",40858.6194444444,"22111-3",3
"575896",40858.6194444444,"21481-4",4
"575896",40858.6194444444,"16161G-25",25
"575896",40858.6194444444,"22817-12",12
"575896",40858.6194444444,"22326-12",12
"575896",40858.6194444444,"23208-10",10
"575896",40858.6194444444,"22989-6",6
"575896",40858.6194444444,"22930-6",6
"575896",40858.6194444444,"22935-6",6
"575896",40858.6194444444,"23243-4",4
"575896",40858.6194444444,"22980-12",12
"575896",40858.6194444444,"79051A-48",48
"575896",40858.6194444444,"21791-12",12
"575896",40858.6194444444,"22620-12",12
"575896",40858.6194444444,"23494-3",3
"575896",40858.6194444444,"23241-6",6
"575896",40858.6194444444,"23239-6",6
"575896",40858.6194444444,"47310M-6",6
"575896",40858.6194444444,"22952-24",24
"575896",40858.6194444444,"23234-6",6
"575896",40858.6194444444,"22907-12",12
"575896",40858.6194444444,"22144-6",6
"575896",40858.6194444444,"22734-6",6
"C576183",40861.4743055556,"22555--12",-12
"C576183",40861.4743055556,"22556--12",-12
"C576229",40861.5506944444,"23236--3",-3
"576322",40861.6270833333,"22077-48",48
"576322",40861.6270833333,"21218-6",6
"576322",40861.6270833333,"22378-10",10
"576322",40861.6270833333,"22558-12",12
"576322",40861.6270833333,"21217-2",2
"576322",40861.6270833333,"22138-3",3
"576322",40861.6270833333,"22094-36",36
"576322",40861.6270833333,"21577-6",6
"576322",40861.6270833333,"21039-6",6
"576322",40861.6270833333,"22734-24",24
"576322",40861.6270833333,"85049E-12",12
"576327",40861.6381944444,"23369-16",16
"576327",40861.6381944444,"23558-3",3
"576327",40861.6381944444,"23283-4",4
"576327",40861.6381944444,"23516-6",6
"576327",40861.6381944444,"23511-6",6
"576327",40861.6381944444,"23505-16",16
"576327",40861.6381944444,"23497-12",12
"576327",40861.6381944444,"23534-4",4
"576327",40861.6381944444,"23531-3",3
"576390",40862.4256944444,"21232-12",12
"576390",40862.4256944444,"22776-1",1
"576390",40862.4256944444,"23180-4",4
"576390",40862.4256944444,"21787-24",24
"576390",40862.4256944444,"84509B-8",8
"576390",40862.4256944444,"22413-6",6
"576607",40862.6541666667,"22564-12",12
"576607",40862.6541666667,"22537-24",24
"576607",40862.6541666667,"22535-24",24
"576607",40862.6541666667,"22529-24",24
"576607",40862.6541666667,"22086-6",6
"576607",40862.6541666667,"22142-12",12
"576607",40862.6541666667,"22144-18",18
"576607",40862.6541666667,"22572-12",12
"576607",40862.6541666667,"22571-12",12
"576607",40862.6541666667,"22574-12",12
"576607",40862.6541666667,"22577-24",24
"576607",40862.6541666667,"22578-24",24
"576607",40862.6541666667,"22733-18",18
"576607",40862.6541666667,"22818-24",24
"576607",40862.6541666667,"23211-24",24
"576607",40862.6541666667,"23264-12",12
"576607",40862.6541666667,"23318-6",6
"576607",40862.6541666667,"23349-12",12
"576607",40862.6541666667,"23351-12",12
"576607",40862.6541666667,"23354-12",12
"576607",40862.6541666667,"23292-8",8
"576607",40862.6541666667,"22964-6",6
"576607",40862.6541666667,"22534-24",24
"576607",40862.6541666667,"22328-6",6
"576607",40862.6541666667,"22027-12",12
"576607",40862.6541666667,"22940-8",8
"576607",40862.6541666667,"23290-8",8
"576607",40862.6541666667,"22090-6",6
"576607",40862.6541666667,"22029-12",12
"576607",40862.6541666667,"22271-6",6
"576607",40862.6541666667,"22580-3",3
"576607",40862.6541666667,"22909-12",12
"576607",40862.6541666667,"23311-6",6
"576607",40862.6541666667,"22865-12",12
"576607",40862.6541666667,"21262-1",1
"576607",40862.6541666667,"22086-6",6
"576607",40862.6541666667,"22551-12",12
"576607",40862.6541666667,"22554-12",12
"576607",40862.6541666667,"22556-12",12
"576607",40862.6541666667,"22750-8",8
"576607",40862.6541666667,"22940-8",8
"576607",40862.6541666667,"23084-24",24
"576629",40863.3590277778,"23493-10",10
"576629",40863.3590277778,"23583-10",10
"576629",40863.3590277778,"22752-6",6
"576629",40863.3590277778,"22865-24",24
"576629",40863.3590277778,"21481-12",12
"576629",40863.3590277778,"21484-24",24
"576629",40863.3590277778,"23084-24",24
"576629",40863.3590277778,"21212-24",24
"576629",40863.3590277778,"23158-24",24
"576629",40863.3590277778,"23155-24",24
"576629",40863.3590277778,"23159-24",24
"576629",40863.3590277778,"23156-12",12
"576629",40863.3590277778,"22666-6",6
"576629",40863.3590277778,"20712-10",10
"576629",40863.3590277778,"62018-6",6
"576629",40863.3590277778,"21931-10",10
"576630",40863.3597222222,"22326-18",18
"576630",40863.3597222222,"85183B-12",12
"576630",40863.3597222222,"21452-6",6
"576630",40863.3597222222,"20750-2",2
"576630",40863.3597222222,"84032A-6",6
"576630",40863.3597222222,"84032B-6",6
"576630",40863.3597222222,"23475-12",12
"576630",40863.3597222222,"23473-12",12
"576630",40863.3597222222,"23474-12",12
"576630",40863.3597222222,"23480-4",4
"576657",40863.4604166667,"23581-10",10
"576657",40863.4604166667,"23582-10",10
"576657",40863.4604166667,"23583-10",10
"576657",40863.4604166667,"22130-12",12
"576657",40863.4604166667,"23247-12",12
"576657",40863.4604166667,"23344-10",10
"576657",40863.4604166667,"21533-3",3
"576657",40863.4604166667,"22380-5",5
"576657",40863.4604166667,"22150-6",6
"576657",40863.4604166667,"22378-5",5
"576657",40863.4604166667,"21498-25",25
"576657",40863.4604166667,"22720-3",3
"576657",40863.4604166667,"21212-24",24
"576657",40863.4604166667,"23293-16",16
"576657",40863.4604166667,"23681-10",10
"576657",40863.4604166667,"23295-8",8
"576657",40863.4604166667,"22556-12",12
"576657",40863.4604166667,"22555-12",12
"576657",40863.4604166667,"22961-12",12
"576657",40863.4604166667,"23695-12",12
"576657",40863.4604166667,"23499-24",24
"576657",40863.4604166667,"22144-6",6
"576657",40863.4604166667,"23110-2",2
"576657",40863.4604166667,"20718-10",10
"576787",40863.5791666667,"23480-8",8
"576787",40863.5791666667,"23581-10",10
"576787",40863.5791666667,"22947-6",6
"576787",40863.5791666667,"35953-48",48
"576787",40863.5791666667,"22580-6",6
"576787",40863.5791666667,"22075-12",12
"576787",40863.5791666667,"22739-20",20
"576787",40863.5791666667,"22734-12",12
"576787",40863.5791666667,"22737-10",10
"576787",40863.5791666667,"22735-10",10
"576787",40863.5791666667,"85049A-12",12
"576787",40863.5791666667,"22080-10",10
"576787",40863.5791666667,"22386-40",40
"576787",40863.5791666667,"22356-20",20
"576787",40863.5791666667,"20712-10",10
"576787",40863.5791666667,"20719-20",20
"576787",40863.5791666667,"22326-6",6
"576787",40863.5791666667,"23388-4",4
"576787",40863.5791666667,"21930-20",20
"576787",40863.5791666667,"20682-6",6
"576787",40863.5791666667,"21429-8",8
"576787",40863.5791666667,"23353-12",12
"576787",40863.5791666667,"23374-10",10
"576787",40863.5791666667,"22668-5",5
"576787",40863.5791666667,"22505-4",4
"576787",40863.5791666667,"20724-20",20
"576787",40863.5791666667,"21929-20",20
"576787",40863.5791666667,"22385-20",20
"576787",40863.5791666667,"23344-20",20
"576787",40863.5791666667,"23203-10",10
"576787",40863.5791666667,"85099B-20",20
"576787",40863.5791666667,"21238-16",16
"576787",40863.5791666667,"20676-16",16
"576787",40863.5791666667,"22129-12",12
"576787",40863.5791666667,"21329-12",12
"576789",40863.5805555556,"21980-24",24
"576789",40863.5805555556,"21967-24",24
"576789",40863.5805555556,"21981-24",24
"576789",40863.5805555556,"22100-36",36
"576790",40863.5826388889,"22776-5",5
"576863",40863.6708333333,"23084-6",6
"576863",40863.6708333333,"23245-4",4
"576863",40863.6708333333,"22029-12",12
"576863",40863.6708333333,"22964-24",24
"576863",40863.6708333333,"22551-12",12
"576863",40863.6708333333,"22382-10",10
"576863",40863.6708333333,"20726-10",10
"576863",40863.6708333333,"23157-12",12
"576863",40863.6708333333,"23234-6",6
"576863",40863.6708333333,"22423-1",1
"576863",40863.6708333333,"21058-12",12
"576863",40863.6708333333,"21062-12",12
"576869",40863.6805555556,"23211-144",144
"576869",40863.6805555556,"23212-144",144
"576869",40863.6805555556,"23213-144",144
"576869",40863.6805555556,"23210-144",144
"576890",40863.7256944444,"22898-8",8
"576890",40863.7256944444,"22939-4",4
"576890",40863.7256944444,"20719-10",10
"576890",40863.7256944444,"20723-10",10
"576890",40863.7256944444,"21156-8",8
"576890",40863.7256944444,"23382-4",4
"576890",40863.7256944444,"23480-4",4
"576890",40863.7256944444,"23348-6",6
"576890",40863.7256944444,"22139-3",3
"576890",40863.7256944444,"20724-10",10
"576890",40863.7256944444,"22141-6",6
"576890",40863.7256944444,"22144-6",6
"576890",40863.7256944444,"20914-6",6
"576890",40863.7256944444,"21981-24",24
"576890",40863.7256944444,"22615-24",24
"576890",40863.7256944444,"23351-12",12
"576890",40863.7256944444,"22734-6",6
"576890",40863.7256944444,"22739-10",10
"576890",40863.7256944444,"23349-12",12
"576890",40863.7256944444,"23353-12",12
"576890",40863.7256944444,"22952-24",24
"576890",40863.7256944444,"22909-12",12
"576891",40863.7263888889,"22141-12",12
"576891",40863.7263888889,"22144-12",12
"576891",40863.7263888889,"22750-4",4
"576891",40863.7263888889,"22751-4",4
"576891",40863.7263888889,"22749-4",4
"576891",40863.7263888889,"22960-6",6
"576893",40864.3534722222,"23289-8",8
"576893",40864.3534722222,"23291-8",8
"576893",40864.3534722222,"22556-12",12
"576893",40864.3534722222,"22555-12",12
"576893",40864.3534722222,"84077-48",48
"576893",40864.3534722222,"21917-24",24
"576893",40864.3534722222,"21156-8",8
"576893",40864.3534722222,"22620-12",12
"576893",40864.3534722222,"22549-12",12
"576893",40864.3534722222,"23569-4",4
"576893",40864.3534722222,"22619-4",4
"C576903",40864.3854166667,"23485--1",-1
"576909",40864.4090277778,"23082-6",6
"576909",40864.4090277778,"23480-4",4
"576909",40864.4090277778,"23569-4",4
"576909",40864.4090277778,"23245-64",64
"576909",40864.4090277778,"22961-24",24
"576909",40864.4090277778,"22813-12",12
"576909",40864.4090277778,"23084-6",6
"576909",40864.4090277778,"21731-24",24
"576909",40864.4090277778,"23158-12",12
"576909",40864.4090277778,"23159-12",12
"576909",40864.4090277778,"23294-8",8
"576909",40864.4090277778,"23174-12",12
"576909",40864.4090277778,"23198-12",12
"576909",40864.4090277778,"23238-12",12
"576909",40864.4090277778,"23378-24",24
"576909",40864.4090277778,"23445-20",20
"576909",40864.4090277778,"23347-12",12
"576909",40864.4090277778,"22045-25",25
"576909",40864.4090277778,"22704-25",25
"576909",40864.4090277778,"22705-25",25
"576909",40864.4090277778,"84012-24",24
"576909",40864.4090277778,"23289-16",16
"576909",40864.4090277778,"23392-12",12
"576909",40864.4090277778,"23197-12",12
"576909",40864.4090277778,"23307-24",24
"576909",40864.4090277778,"23309-24",24
"576909",40864.4090277778,"22621-12",12
"576909",40864.4090277778,"22728-12",12
"576909",40864.4090277778,"23101-12",12
"576909",40864.4090277778,"23100-12",12
"576909",40864.4090277778,"23108-8",8
"576910",40864.4104166667,"84792-4",4
"576910",40864.4104166667,"22379-5",5
"576910",40864.4104166667,"21429-8",8
"576910",40864.4104166667,"21707-4",4
"576910",40864.4104166667,"21706-4",4
"576910",40864.4104166667,"21484-4",4
"576910",40864.4104166667,"22111-6",6
"576910",40864.4104166667,"84029E-24",24
"576910",40864.4104166667,"35598D-24",24
"576910",40864.4104166667,"35599B-18",18
"576910",40864.4104166667,"21494-12",12
"576910",40864.4104166667,"23110-16",16
"576910",40864.4104166667,"22173-16",16
"576910",40864.4104166667,"82486-6",6
"576910",40864.4104166667,"21523-10",10
"576910",40864.4104166667,"22365-10",10
"576910",40864.4104166667,"48129-6",6
"576910",40864.4104166667,"48194-10",10
"576910",40864.4104166667,"48185-6",6
"576910",40864.4104166667,"48188-6",6
"576910",40864.4104166667,"84356-24",24
"576910",40864.4104166667,"22511-4",4
"576910",40864.4104166667,"21668-12",12
"576910",40864.4104166667,"15044A-6",6
"576910",40864.4104166667,"21165-12",12
"576910",40864.4104166667,"21908-12",12
"576910",40864.4104166667,"22191-12",12
"576910",40864.4104166667,"22193-12",12
"576910",40864.4104166667,"22212-12",12
"576910",40864.4104166667,"23146-8",8
"576910",40864.4104166667,"84406B-16",16
"576910",40864.4104166667,"21035-18",18
"576910",40864.4104166667,"22199-8",8
"576910",40864.4104166667,"22846-4",4
"576910",40864.4104166667,"22832-2",2
"576910",40864.4104166667,"22378-5",5
"576910",40864.4104166667,"21212-24",24
"576910",40864.4104166667,"22625-36",36
"576910",40864.4104166667,"21217-3",3
"576910",40864.4104166667,"22840-2",2
"576910",40864.4104166667,"22722-24",24
"576910",40864.4104166667,"22189-4",4
"576910",40864.4104166667,"22505-4",4
"576910",40864.4104166667,"21426-6",6
"576910",40864.4104166667,"21430-4",4
"C576974",40864.4944444444,"22779--2",-2
"C576974",40864.4944444444,"22467--1",-1
"577027",40864.5388888889,"21277-1",1
"577027",40864.5388888889,"22505-8",8
"577027",40864.5388888889,"22507-4",4
"577027",40864.5388888889,"35599D-24",24
"577027",40864.5388888889,"47559B-50",50
"577027",40864.5388888889,"21154-40",40
"577054",40864.5965277778,"21123-24",24
"577054",40864.5965277778,"21122-24",24
"577054",40864.5965277778,"21121-24",24
"577054",40864.5965277778,"21212-24",24
"577135",40865.3722222222,"23084-24",24
"577135",40865.3722222222,"22634-8",8
"577135",40865.3722222222,"21328-12",12
"577135",40865.3722222222,"84598-288",288
"577135",40865.3722222222,"23348-6",6
"577168",40865.4458333333,"22423-56",56
"577299",40865.5361111111,"20719-10",10
"577299",40865.5361111111,"23204-10",10
"577299",40865.5361111111,"22355-10",10
"577299",40865.5361111111,"23206-10",10
"577299",40865.5361111111,"20726-10",10
"577299",40865.5361111111,"23207-10",10
"577299",40865.5361111111,"20728-20",20
"577301",40865.5368055556,"22175-6",6
"577301",40865.5368055556,"21408-3",3
"C577397",40865.7166666667,"22220--1",-1
"C577397",40865.7166666667,"22776--1",-1
"C577397",40865.7166666667,"22236--1",-1
"577406",40867.4416666667,"23439-12",12
"577406",40867.4416666667,"21479-4",4
"577406",40867.4416666667,"21481-4",4
"577406",40867.4416666667,"22113-4",4
"577406",40867.4416666667,"22111-3",3
"577406",40867.4416666667,"22114-4",4
"577406",40867.4416666667,"22835-4",4
"577406",40867.4416666667,"23357-4",4
"577406",40867.4416666667,"23356-3",3
"577406",40867.4416666667,"23355-4",4
"577406",40867.4416666667,"84032A-6",6
"577615",40868.4319444444,"22952-24",24
"577615",40868.4319444444,"23101-12",12
"577615",40868.4319444444,"23100-12",12
"577615",40868.4319444444,"22076-12",12
"577615",40868.4319444444,"22077-12",12
"577615",40868.4319444444,"85049G-12",12
"577615",40868.4319444444,"85049E-12",12
"577615",40868.4319444444,"85049C-12",12
"577615",40868.4319444444,"22728-4",4
"577615",40868.4319444444,"22730-4",4
"577615",40868.4319444444,"85163A-1",1
"577615",40868.4319444444,"22192-2",2
"577615",40868.4319444444,"22191-2",2
"577615",40868.4319444444,"23342-2",2
"577615",40868.4319444444,"21682-4",4
"577615",40868.4319444444,"84820-2",2
"577615",40868.4319444444,"84509A-4",4
"577615",40868.4319444444,"84509C-4",4
"577615",40868.4319444444,"21974-12",12
"577615",40868.4319444444,"21197-12",12
"577615",40868.4319444444,"23240-6",6
"577615",40868.4319444444,"23366-16",16
"577615",40868.4319444444,"20749-2",2
"577615",40868.4319444444,"20679-3",3
"577615",40868.4319444444,"15056P-3",3
"577615",40868.4319444444,"15056BL-6",6
"577615",40868.4319444444,"21415-6",6
"577615",40868.4319444444,"21292-16",16
"577615",40868.4319444444,"22584-6",6
"577615",40868.4319444444,"22752-2",2
"577615",40868.4319444444,"22731-18",18
"577615",40868.4319444444,"22733-18",18
"577615",40868.4319444444,"22734-6",6
"577615",40868.4319444444,"22075-24",24
"577615",40868.4319444444,"85049A-24",24
"C577693",40868.4916666667,"22654--2",-2
"C577693",40868.4916666667,"23245--1",-1
"C577775",40868.6666666667,"22236--12",-12
"C577775",40868.6666666667,"22776--12",-12
"C577775",40868.6666666667,"22220--12",-12
"577776",40868.6680555556,"22236-1",1
"577776",40868.6680555556,"22776-1",1
"577776",40868.6680555556,"22220-1",1
"578024",40869.5604166667,"21156-8",8
"578024",40869.5604166667,"22898-8",8
"578024",40869.5604166667,"23307-24",24
"578024",40869.5604166667,"23245-4",4
"578024",40869.5604166667,"21242-8",8
"578024",40869.5604166667,"21238-8",8
"578024",40869.5604166667,"22467-12",12
"578024",40869.5604166667,"23148-12",12
"578024",40869.5604166667,"22726-4",4
"578024",40869.5604166667,"23084-24",24
"578024",40869.5604166667,"20712-10",10
"578024",40869.5604166667,"21240-8",8
"578024",40869.5604166667,"21481-12",12
"578024",40869.5604166667,"23355-4",4
"578024",40869.5604166667,"84029G-4",4
"578024",40869.5604166667,"23284-4",4
"578024",40869.5604166667,"22580-6",6
"578024",40869.5604166667,"85049G-12",12
"578024",40869.5604166667,"85049E-12",12
"578024",40869.5604166667,"84692-25",25
"578024",40869.5604166667,"22636-2",2
