date	daytype	seconds	miles	tips	total	payment_type	speed
2019-04-16	weekday	1119	2.35	2	14	Credit	7.5603217
2019-04-03	weekday	360	0.9	3	11	Credit	9
2019-11-22	weekend	2040	6.2	3	25	Credit	10.941176
2019-05-12	weekday	588	1.61	0	7.75	Cash	9.8571429
2019-04-11	weekday	433	2.05	0	8.25	Cash	17.043880
2019-03-11	weekday	300	0.9	0	5.75	Cash	10.800000
2019-07-22	weekday	360	0.8	0	6	Cash	8
2019-07-31	weekday	600	1.6	0	8.25	Cash	9.6000000
2019-06-09	weekday	480	0.1	2	10.25	Credit	0.75000000
2019-01-10	weekday	1140	0.4	0	20.25	Cash	1.2631579
2019-11-06	weekday	114	0.29	0	3.75	Cash	9.1578947
2019-03-19	weekday	464	1.4	0	7.25	Cash	10.862069
2019-02-23	weekend	612	0.72	0	8	Cash	4.2352941
2019-07-17	weekday	240	0.7	2	7.25	Credit	10.500000
2019-09-30	weekday	2080	18.9	0	50.75	Cash	32.711538
2019-07-04	weekday	678	4.87	3.3	19.8	Credit	25.858407
2019-04-29	weekday	4008	18.44	10.65	63.9	Credit	16.562874
2019-06-15	weekend	420	1.1	3	10.25	Credit	9.4285714
2019-07-21	weekday	736	5.8	0	16.75	Cash	28.369565
2019-05-02	weekday	96	0.31	2	7.5	Credit	11.625000
2019-11-24	weekday	2147	0.1	0	14.75	Cash	0.16767583
2019-07-18	weekday	572	1.1	2	10.75	Credit	6.9230769
2019-10-30	weekday	465	1.58	2	9.75	Credit	12.232258
2019-09-18	weekday	300	0.4	0	5	Cash	4.8000000
2019-04-20	weekend	794	2.5	4	15.5	Credit	11.335013
2019-08-27	weekday	299	0.7	0	5.25	Cash	8.4280936
2019-05-10	weekend	480	1.1	0	6.75	Cash	8.2500000
2019-03-16	weekend	420	1.1	3	10	Credit	9.4285714
2019-09-09	weekday	2041	17.6	7.24	55.49	Credit	31.043606
2019-02-14	weekday	1026	6.54	5.44	27.19	Credit	22.947368
2019-11-14	weekday	360	0.9	0	5.75	Cash	9
2019-09-27	weekend	437	1.05	0	6.5	Cash	8.6498856
2019-02-04	weekday	629	1.82	0	9	Cash	10.416534
2019-01-14	weekday	432	1.7	0	7.5	Cash	14.166667
2019-08-03	weekend	1129	13.9	0	60.75	Cash	44.322409
2019-04-26	weekend	540	0.9	2	9	Credit	6
2019-07-16	weekday	4020	13.2	5	47.75	Credit	11.820896
2019-06-26	weekday	372	1.15	0	5.75	Cash	11.129032
2019-01-25	weekend	1577	3.27	0	14.25	Cash	7.4648066
2019-05-10	weekend	2005	13.14	7.1	42.6	Credit	23.593017
2019-12-29	weekday	635	1.5	0	7.75	Cash	8.5039370
2019-12-02	weekday	900	7	6.2	26.45	Credit	28
2019-10-24	weekday	480	1.7	0	7.5	Cash	12.750000
2019-03-02	weekend	504	1.57	1	9	Credit	11.214286
2019-12-12	weekday	1798	10.4	0	33.5	Cash	20.823137
2019-07-25	weekday	660	1.7	2	10.75	Credit	9.2727273
2019-05-08	weekday	530	1.49	0	7.5	Cash	10.120755
2019-11-08	weekend	420	0.2	0	12.5	Cash	1.7142857
2019-08-23	weekend	718	1.6	2	11	Credit	8.0222841
2019-12-08	weekday	480	1.4	0	8.75	Cash	10.500000
2019-02-17	weekday	5097	37.19	0	97.25	Cash	26.267216
2019-04-07	weekday	703	1.76	0	8.75	Cash	9.0128023
2019-10-22	weekday	720	2.8	0	10.5	Cash	14.000000
2019-09-05	weekday	1440	13.2	0	39	Cash	33.000000
2019-01-07	weekday	360	1	0	6.5	Cash	10
2019-01-29	weekday	435	0.94	0	7.5	Cash	7.7793103
2019-03-19	weekday	231	0.68	0	5	Cash	10.597403
2019-11-20	weekday	139	0.44	2	6.75	Credit	11.395683
2019-07-08	weekday	1290	9.2	1	43.5	Credit	25.674419
2019-12-10	weekday	480	1.8	0	7.75	Cash	13.500000
2019-06-20	weekday	1561	5.63	0	20.5	Cash	12.983985
2019-10-31	weekday	353	0.94	0	6.75	Cash	9.5864023
2019-06-15	weekend	387	1	0	6.5	Cash	9.3023256
2019-06-20	weekday	641	1.89	2	11.25	Credit	10.614665
2019-01-23	weekday	171	0.2	0	4	Cash	4.2105263
2019-03-21	weekday	840	1.9	2	11.75	Credit	8.1428571
2019-07-03	weekday	1380	3.3	2.9	16.9	Credit	8.6086957
2019-10-07	weekday	240	0.9	2	7.75	Credit	13.500000
2019-04-21	weekday	1057	10.26	0	33	Cash	34.944182
2019-11-30	weekend	657	2.28	0	9.5	Cash	12.493151
2019-06-12	weekday	749	4.61	3.75	22.5	Credit	22.157543
2019-09-27	weekend	480	1	1	8	Credit	7.5000000
2019-12-07	weekend	780	1.7	2	12.5	Credit	7.8461538
2019-11-30	weekend	1834	15.1	0	44.75	Credit	29.640131
2019-05-23	weekday	771	8.36	0	22.5	Cash	39.035019
2019-08-23	weekend	1934	10.64	0	33.5	Cash	19.805584
2019-05-30	weekday	240	0.7	0	5.25	Cash	10.500000
2019-06-17	weekday	3489	16.83	0	45.5	Cash	17.365434
2019-07-11	weekday	492	1.1	0	6.75	Cash	8.0487805
2019-05-12	weekday	1260	0.5	0	30	Cash	1.4285714
2019-04-19	weekend	663	1.59	0	8.25	Cash	8.6334842
2019-06-05	weekday	2486	17.86	7.58	58.08	Credit	25.863234
2019-02-21	weekday	1278	2.87	0	13	Cash	8.0845070
2019-11-24	weekday	534	2.16	3	12.25	Credit	14.561798
2019-04-14	weekday	105	0.33	0	4	Cash	11.314286
2019-10-02	weekday	1413	5.6	0	17.75	Cash	14.267516
2019-06-12	weekday	660	1.7	0	9	Cash	9.2727273
2019-11-08	weekend	4070	18.37	10.15	60.9	Credit	16.248649
2019-03-18	weekday	120	0.5	1	5.5	Credit	15
2019-12-28	weekend	300	0.8	0	7.5	Cash	9.6000000
2019-09-13	weekend	2940	17.8	0	51.75	Credit	21.795918
2019-09-13	weekend	600	0.88	0	7.25	Cash	5.2800000
2019-10-15	weekday	540	0.9	0	7.5	Cash	6
2019-06-25	weekday	2049	17.8	0	50.25	Cash	31.273792
2019-05-30	weekday	600	2.3	1.58	12.08	Credit	13.800000
2019-11-09	weekend	900	2.6	2.4	14.4	Credit	10.400000
2019-06-08	weekend	82	0.46	2	8.25	Credit	20.195122
2019-09-20	weekend	798	3.3	3	15	Credit	14.887218
2019-05-21	weekday	1176	4.7	4.8	20.8	Credit	14.387755
2019-04-15	weekday	851	6.3	5.56	27.81	Credit	26.650999
2019-09-13	weekend	351	0.5	0	5.25	Cash	5.1282051
2019-02-02	weekend	258	1.1	1	7.25	Credit	15.348837
2019-06-11	weekday	1064	2.22	0	14	Cash	7.5112782
2019-10-26	weekend	421	0.96	2	8.75	Credit	8.2090261
2019-02-16	weekend	673	0.98	2	10.75	Credit	5.2421991
2019-05-14	weekday	956	2.1	0	11.5	Cash	7.9079498
2019-12-24	weekday	666	1.8	2	11.5	Credit	9.7297297
2019-11-08	weekend	764	1.5	2	11	Credit	7.0680628
2019-06-19	weekday	3300	18.1	0	50	Cash	19.745455
2019-02-22	weekend	533	0.79	2	9	Credit	5.3358349
2019-02-22	weekend	170	0.44	0	5.5	Cash	9.3176471
2019-06-10	weekday	555	2.41	2	12.25	Credit	15.632432
2019-04-05	weekend	1920	15.4	8.8	53.3	Credit	28.875000
2019-03-18	weekday	157	0.2	0	5.25	Cash	4.5859873
2019-04-15	weekday	2877	12.21	0	34.25	Cash	15.278415
2019-04-01	weekday	418	1	0	6.5	Cash	8.6124402
2019-12-09	weekday	2238	17.9	9.65	57.9	Credit	28.793566
2019-03-21	weekday	920	2.73	0	11.25	Cash	10.682609
2019-08-20	weekday	709	0.82	0	6.75	Cash	4.1636107
2019-03-05	weekday	584	1.15	3	12	Credit	7.0890411
2019-02-15	weekend	180	0.7	0.58	5.58	Credit	14.000000
2019-06-16	weekday	540	2	2.05	11.8	Credit	13.333333
2019-10-18	weekend	550	1.38	0	7.5	Cash	9.0327273
2019-12-02	weekday	355	0.68	2	9.25	Credit	6.8957746
2019-05-09	weekday	420	1.1	0.68	7.43	Credit	9.4285714
2019-10-24	weekday	557	1.97	0	8.5	Credit	12.732496
2019-03-02	weekend	295	1.22	3	9.75	Credit	14.888136
2019-04-14	weekday	426	3.81	0	11.75	Cash	32.197183
2019-03-19	weekday	420	2.8	2.8	16.8	Credit	24.000000
2019-04-19	weekend	180	0.6	0	5	Cash	12.000000
2019-04-12	weekend	641	1	3	11.5	Credit	5.6162246
2019-09-04	weekday	2764	17.55	9.7	58.2	Credit	22.858177
2019-06-03	weekday	1425	4.84	0	17.25	Cash	12.227368
2019-04-20	weekend	360	0.8	1	8	Credit	8
2019-06-11	weekday	4259	21	5	63.5	Credit	17.750646
2019-04-05	weekend	1055	3.81	2.8	16.8	Credit	13.000948
2019-08-30	weekend	420	1.3	1	7.75	Credit	11.142857
2019-11-29	weekend	1132	3.49	0	14.25	Cash	11.098940
2019-09-23	weekday	3360	17.6	12.35	61.35	Credit	18.857143
2019-08-02	weekend	240	0.82	4	12.25	Credit	12.300000
2019-08-12	weekday	480	2.9	2.9	16.9	Credit	21.750000
2019-07-25	weekday	840	1.4	1	10.5	Credit	6.0000000
2019-01-22	weekday	840	2.4	2.3	13.8	Credit	10.285714
2019-08-20	weekday	540	1.2	2	10.25	Credit	8
2019-02-26	weekday	747	1.29	0	8	Cash	6.2168675
2019-02-01	weekend	291	0.56	1	6.75	Credit	6.9278351
2019-06-08	weekend	347	0.73	0	6.5	Cash	7.5734870
2019-12-11	weekday	2224	13.7	6.11	46.86	Credit	22.176259
2019-05-04	weekend	1114	7.5	0	22.25	Cash	24.236984
2019-12-20	weekend	322	0.8	0	5.25	Cash	8.9440994
2019-02-27	weekday	780	2	0	9.5	Cash	9.2307692
2019-02-12	weekday	180	0.5	2	7	Credit	10
2019-08-06	weekday	540	1.4	3	10.25	Credit	9.3333333
2019-05-17	weekend	2675	18.2	10.3	61.8	Credit	24.493458
2019-03-07	weekday	644	3.1	5	16.25	Credit	17.329193
2019-01-02	weekday	300	0.7	2	8.5	Credit	8.4000000
2019-09-30	weekday	1140	13.3	0	58	Cash	42.000000
2019-11-20	weekday	540	1	0	7.25	Cash	6.6666667
2019-10-01	weekday	180	0.6	0	5.75	Cash	12.000000
2019-05-15	weekday	942	6.11	0	18.25	Cash	23.350318
2019-11-11	weekday	660	2.6	2.2	12.7	Credit	14.181818
2019-05-20	weekday	652	1.15	0	7.5	Cash	6.3496933
2019-07-06	weekend	420	1	0	8.5	Cash	8.5714286
2019-10-15	weekday	2460	1	9.95	59.2	Credit	1.4634146
2019-06-12	weekday	2472	11.99	6.5	39	Credit	17.461165
2019-05-20	weekday	1560	6.1	0	21.25	Cash	14.076923
2019-05-07	weekday	660	1.9	2	11	Credit	10.363636
2019-09-28	weekend	3420	1.1	0	53.75	Cash	1.1578947
2019-04-18	weekday	420	0.9	0	6	Cash	7.7142857
2019-04-08	weekday	321	0.98	2	8.5	Credit	10.990654
2019-09-11	weekday	2340	19.2	10.55	62.8	Credit	29.538462
2019-03-18	weekday	480	0.66	0	7	Cash	4.9500000
2019-03-06	weekday	453	1.1	0	6.5	Cash	8.7417219
2019-12-11	weekday	477	1.16	0	7	Cash	8.7547170
2019-01-10	weekday	487	1.63	1	8.75	Credit	12.049281
2019-11-13	weekday	660	1	0	8.25	Cash	5.4545455
2019-07-10	weekday	2592	18.5	0	47.75	Cash	25.694444
2019-12-18	weekday	3000	9.9	8.4	41.65	Credit	11.880000
2019-03-12	weekday	373	0.8	2	8.25	Credit	7.7211796
2019-07-10	weekday	769	2.3	3	13.75	Credit	10.767230
2019-09-16	weekday	240	1.2	0	6.25	Cash	18
2019-03-25	weekday	360	1.8	1.5	8.75	Credit	18
2019-04-08	weekday	833	4.4	0	13.75	Credit	19.015606
2019-05-30	weekday	743	2.36	2	13.75	Credit	11.434724
2019-06-04	weekday	300	1	1	7.25	Credit	12
2019-12-06	weekend	3060	0.7	8.3	49.55	Credit	0.82352941
2019-05-16	weekday	898	5.38	0	16.5	Cash	21.567929
2019-10-18	weekend	599	1.2	0	7.5	Cash	7.2120200
2019-04-26	weekend	384	0.95	0	6	Cash	8.9062500
2019-02-21	weekday	2325	13.85	0	39.25	Cash	21.445161
2019-09-29	weekday	600	0.1	0	9	Cash	0.60000000
2019-01-09	weekday	525	0.6	2	8.25	Credit	4.1142857
2019-03-04	weekday	3854	17.05	0	52.5	Credit	15.926310
2019-12-06	weekend	4188	18.18	0	56.75	Cash	15.627507
2019-06-03	weekday	457	1.05	0	6.5	Cash	8.2713348
2019-09-09	weekday	2040	10.8	7.5	37	Credit	19.058824
2019-10-15	weekday	2220	9	5.6	33.1	Credit	14.594595
2019-04-04	weekday	540	1.3	0	7.75	Credit	8.6666667
2019-08-08	weekday	420	1.9	0	9.75	Cash	16.285714
2019-01-28	weekday	540	1	2	8.75	Credit	6.6666667
2019-04-07	weekday	1566	13.82	8	67.25	Credit	31.770115
2019-01-10	weekday	1560	6.2	0	20.5	Cash	14.307692
2019-09-01	weekday	918	2.3	0	11.75	Cash	9.0196078
2019-07-28	weekday	720	0.1	0	10.5	Cash	0.50000000
2019-02-28	weekday	960	5	0	16.5	Credit	18.750000
2019-04-29	weekday	3900	17.3	6	55.5	Credit	15.969231
2019-04-21	weekday	120	1.3	2	9.5	Credit	39
2019-09-30	weekday	1920	18.4	5	55	Credit	34.500000
2019-09-03	weekday	1560	13	8.45	50.2	Credit	30
2019-06-11	weekday	1260	4.4	0	16	Cash	12.571429
2019-06-25	weekday	2032	14.88	6	50	Credit	26.362205
2019-04-01	weekday	533	1.82	0	8.25	Cash	12.292683
2019-09-28	weekend	600	0.1	1.5	10	Credit	0.60000000
2019-01-03	weekday	1556	18.9	12.63	63.13	Credit	43.727506
2019-03-26	weekday	1728	12.1	0	35.5	Cash	25.208333
2019-12-22	weekday	420	1.1	0	7.75	Cash	9.4285714
2019-08-15	weekday	664	1.74	2	11.75	Credit	9.4337349
2019-12-27	weekend	780	1.1	0	11	Cash	5.0769231
2019-05-25	weekend	2340	33.3	0	72.4	Cash	51.230769
2019-02-18	weekday	467	2.4	0	9.25	Cash	18.501071
2019-08-09	weekend	2220	13.5	7.9	46.9	Credit	21.891892
2019-03-21	weekday	660	1	0	7.75	Cash	5.4545455
2019-04-19	weekend	540	1.2	2	9.5	Credit	8
2019-11-12	weekday	600	1.6	0	8.5	Cash	9.6000000
2019-08-13	weekday	513	4.3	2.75	16.5	Credit	30.175439
2019-03-12	weekday	2640	17.9	2	52	Credit	24.409091
2019-09-25	weekday	960	4	0	14	Cash	15
2019-06-17	weekday	555	1.2	0	7.25	Cash	7.7837838
2019-12-18	weekday	600	1.9	2	11	Credit	11.400000
2019-04-06	weekend	240	0.8	0	6	Cash	12
2019-09-20	weekend	240	0.5	0	6	Cash	7.5000000
2019-02-14	weekday	514	1.28	2	9.75	Credit	8.9649805
2019-03-12	weekday	1440	13	6	43.25	Credit	32.500000
2019-09-20	weekend	347	0.96	0	6	Cash	9.9596542
2019-03-09	weekend	1909	11.1	7.15	42.9	Credit	20.932425
2019-09-13	weekend	720	0.3	2	19.25	Credit	1.5000000
2019-03-21	weekday	540	2.3	2	12.75	Credit	15.333333
2019-08-25	weekday	720	0.1	0	11.75	Cash	0.50000000
2019-07-24	weekday	1751	7.06	0	22.5	Cash	14.515134
2019-09-13	weekend	240	0.6	2	7	Credit	9
2019-04-10	weekday	720	2.5	2.05	12.3	Credit	12.500000
2019-10-18	weekend	360	1.8	0	7.25	Cash	18
2019-07-01	weekday	295	0.83	2	8	Credit	10.128814
2019-02-23	weekend	432	1.8	0	7.75	Cash	15.000000
2019-06-09	weekday	2580	17.5	12.15	60.4	Credit	24.418605
2019-12-06	weekend	1077	7.21	4.25	25.5	Credit	24.100279
2019-12-18	weekday	393	1.12	0	6.75	Cash	10.259542
2019-04-03	weekday	264	0.77	0	5.25	Cash	10.500000
2019-11-22	weekend	927	2.23	0	10.75	Cash	8.6601942
2019-06-09	weekday	332	0.73	0	5.5	Cash	7.9156627
2019-02-27	weekday	120	0.9	0	5.25	Cash	27
2019-11-12	weekday	1140	16.6	0	44.75	Cash	52.421053
2019-12-19	weekday	493	1.37	0	7.25	Cash	10.004057
2019-06-29	weekend	544	1.14	0	6.5	Cash	7.5441176
2019-12-17	weekday	240	0.6	1	6.75	Credit	9
2019-04-23	weekday	809	1.62	2	11.75	Credit	7.2088999
2019-12-13	weekend	661	1.14	2	10	Credit	6.2087746
2019-09-12	weekday	2400	9.1	7	36.25	Credit	13.650000
2019-02-13	weekday	720	0.1	0	9.75	Credit	0.50000000
2019-09-10	weekday	240	0.6	0	6	Cash	9
2019-10-27	weekday	300	0.7	1.11	6.61	Credit	8.4000000
2019-10-22	weekday	420	0.9	3	10	Credit	7.7142857
2019-10-04	weekend	3356	20	10.2	61.2	Credit	21.454112
2019-06-05	weekday	1440	7.7	0	24.5	Cash	19.250000
2019-11-19	weekday	540	0.9	2	9.5	Credit	6
2019-10-24	weekday	2789	17.35	0	52	Cash	22.395124
2019-07-12	weekend	712	2	2	11.5	Credit	10.112360
2019-09-12	weekday	2100	8.1	0	27.75	Cash	13.885714
2019-06-19	weekday	5220	22.9	0	56.75	Cash	15.793103
2019-05-16	weekday	3427	18.21	12.01	63.51	Credit	19.129268
2019-05-08	weekday	360	2.1	2	10	Credit	21
2019-07-04	weekday	484	1.77	3	11	Credit	13.165289
2019-01-11	weekend	360	0.6	0	6.25	Cash	6.0000000
2019-08-18	weekday	391	1.29	2	10.5	Credit	11.877238
2019-11-23	weekend	660	0.1	2.25	13	Credit	0.54545455
2019-10-05	weekend	227	0.85	0	5.25	Cash	13.480176
2019-10-24	weekday	300	0.5	0	6	Cash	6
2019-12-03	weekday	1560	12.1	0	38.25	Cash	27.923077
2019-11-13	weekday	180	0.7	0	4.75	Cash	14.000000
2019-09-04	weekday	600	1.5	0	10.5	Credit	9
2019-09-26	weekday	253	0.6	0	5	Cash	8.5375494
2019-01-10	weekday	375	0.98	1	7.75	Credit	9.4080000
2019-12-06	weekend	2760	17.5	5	51.25	Credit	22.826087
2019-07-13	weekend	889	1.41	0	10	Cash	5.7097863
2019-05-23	weekday	1537	4.7	0	17.75	Cash	11.008458
2019-03-30	weekend	552	1.73	2	12	Credit	11.282609
2019-10-17	weekday	420	0.9	0	6	Cash	7.7142857
2019-05-23	weekday	535	1.95	2	11	Credit	13.121495
2019-10-25	weekend	240	0.6	0	6	Cash	9
2019-12-06	weekend	517	0.7	0	6.5	Cash	4.8742747
2019-06-26	weekday	360	1.09	0	7.75	Cash	10.900000
2019-05-14	weekday	802	3.14	2	14.25	Credit	14.094763
2019-05-16	weekday	2534	13.52	0	40.25	Credit	19.207577
2019-03-05	weekday	1088	4.45	0	16.25	Cash	14.724265
2019-06-23	weekday	912	8.11	0	22.25	Cash	32.013158
2019-11-03	weekday	600	1.9	0	9.5	Cash	11.400000
2019-03-18	weekday	343	0.79	0	7	Cash	8.2915452
2019-04-25	weekday	420	0.9	0	6.25	Cash	7.7142857
2019-07-08	weekday	869	2.56	0	11	Cash	10.605293
2019-02-12	weekday	540	1	3.5	12	Credit	6.6666667
2019-11-27	weekday	1834	17.71	0	50	Cash	34.763359
2019-05-21	weekday	240	0.5	0	5.25	Cash	7.5000000
2019-04-17	weekday	2400	17.6	10.15	60.9	Credit	26.400000
2019-04-10	weekday	900	2.5	2	14	Credit	10
2019-06-13	weekday	960	5.3	3.55	20.8	Credit	19.875000
2019-04-30	weekday	420	1.4	0	7.5	Cash	12.000000
2019-10-19	weekend	1483	15.8	0	44.25	Cash	38.354686
2019-04-19	weekend	540	2	4	11.75	Credit	13.333333
2019-02-05	weekday	851	2.32	0	11.25	Cash	9.8143361
2019-11-18	weekday	164	0.56	2	7	Credit	12.292683
2019-04-27	weekend	840	0.3	0	17.5	Cash	1.2857143
2019-05-12	weekday	1920	13.7	0	43.25	Cash	25.687500
2019-04-24	weekday	420	0.6	2	8.5	Credit	5.1428571
2019-05-09	weekday	1345	6.58	4.05	24.3	Credit	17.611896
2019-03-12	weekday	269	0.44	0	5	Cash	5.8884758
2019-12-10	weekday	516	1.51	0	7.75	Cash	10.534884
2019-02-20	weekday	2498	20.22	0	52.25	Cash	29.140112
2019-03-16	weekend	300	0.5	0	5.25	Cash	6
2019-09-17	weekday	461	4.57	0	13.75	Cash	35.687636
2019-02-02	weekend	900	0.2	0	13.5	Cash	0.80000000
2019-04-13	weekend	324	1.1	0	6.25	Cash	12.222222
2019-06-13	weekday	535	0.94	2	9.5	Credit	6.3252336
2019-05-01	weekday	445	0.42	0	5.25	Cash	3.3977528
2019-03-28	weekday	360	1	1	8.5	Credit	10
2019-11-03	weekday	1500	11.2	0	34	Cash	26.880000
2019-02-26	weekday	430	1.4	1	8.25	Credit	11.720930
2019-01-14	weekday	666	1.01	0	7.5	Cash	5.4594595
2019-09-14	weekend	1472	20.49	10.8	64.8	Credit	50.111413
2019-03-18	weekday	462	0.78	0	6.25	Credit	6.0779221
2019-04-12	weekend	367	1.1	0	7.5	Credit	10.790191
2019-06-23	weekday	300	0.9	0	7.25	Cash	10.800000
2019-11-23	weekend	600	1.2	0	7.25	Cash	7.2000000
2019-08-19	weekday	1359	1.53	2.5	15	Credit	4.0529801
2019-03-10	weekday	504	3.1	0	12.75	Cash	22.142857
2019-12-03	weekday	546	2.9	0	10.5	Cash	19.120879
2019-04-18	weekday	363	1.18	2	9	Credit	11.702479
2019-09-03	weekday	431	0.86	0	6	Cash	7.1832947
2019-04-02	weekday	1567	15.72	8.85	53.1	Credit	36.114869
2019-03-05	weekday	393	1	0	6.25	Cash	9.1603053
2019-01-28	weekday	420	1.1	0	6.5	Cash	9.4285714
2019-04-24	weekday	2460	18.5	10.5	63	Credit	27.073171
2019-07-30	weekday	1424	0.98	3	15	Credit	2.4775281
2019-09-09	weekday	540	1.3	0	7.25	Cash	8.6666667
2019-10-29	weekday	840	1.4	2	11	Credit	6.0000000
2019-03-30	weekend	480	1.2	3	11.5	Credit	9
2019-06-23	weekday	1080	3.7	3.05	18.3	Credit	12.333333
2019-03-08	weekend	1158	3.6	3	18	Credit	11.191710
2019-07-17	weekday	1380	14	8	47.5	Credit	36.521739
2019-09-12	weekday	900	0.1	2	12	Credit	0.40000000
2019-02-08	weekend	660	2.8	0	10.5	Cash	15.272727
2019-03-12	weekday	180	0.4	1	6	Credit	8
2019-10-23	weekday	300	0.7	0	5.5	Cash	8.4000000
2019-11-19	weekday	1799	4.1	0	14.75	Cash	8.2045581
2019-08-02	weekend	282	0.57	2	8.75	Credit	7.2765957
2019-02-18	weekday	3611	17.97	0	50	Cash	17.915259
2019-10-19	weekend	446	2	2	11.75	Credit	16.143498
2019-05-14	weekday	378	0.8	0	5.75	Cash	7.6190476
2019-08-27	weekday	293	0.9	0	5.5	Cash	11.058020
2019-03-05	weekday	1554	9.91	4.88	37.38	Credit	22.957529
2019-01-28	weekday	399	1	0	6.25	Cash	9.0225564
2019-07-14	weekday	941	8.39	0	29	Cash	32.097768
2019-07-17	weekday	840	3	2.5	13.5	Credit	12.857143
2019-03-16	weekend	1440	1	9.4	56.4	Credit	2.5000000
2019-09-01	weekday	540	4.8	0	14	Cash	32
2019-07-20	weekend	1560	16.8	5	52	Credit	38.769231
2019-05-02	weekday	3420	1	8.9	53.4	Credit	1.0526316
2019-02-01	weekend	300	0.8	0	5.5	Cash	9.6000000
2019-10-09	weekday	2340	17.2	9.4	56.4	Credit	26.461538
2019-05-30	weekday	1080	3.6	0	13.25	Cash	12
2019-11-25	weekday	690	1.43	0	8.25	Cash	7.4608696
2019-04-18	weekday	372	0.9	0	7	Cash	8.7096774
2019-05-11	weekend	660	1.4	1	8.75	Credit	7.6363636
2019-07-19	weekend	2849	14.38	0	38.25	Cash	18.170586
2019-09-29	weekday	614	1.71	0	8.5	Cash	10.026059
2019-03-01	weekend	615	0.78	2	9.75	Credit	4.5658537
2019-06-05	weekday	840	1.8	0	9.5	Cash	7.7142857
2019-03-30	weekend	406	1.51	2	11	Credit	13.389163
2019-07-14	weekday	120	0.2	2	6	Credit	6
2019-07-08	weekday	540	3.5	0	11.75	Cash	23.333333
2019-06-04	weekday	1320	3.7	2	17	Credit	10.090909
2019-09-23	weekday	2760	18.4	10	60.5	Credit	24.000000
2019-09-13	weekend	1080	4.3	0	14.5	Cash	14.333333
2019-07-17	weekday	180	0.2	2	6.25	Credit	4
2019-02-17	weekday	420	1.71	0	7.5	Cash	14.657143
2019-05-14	weekday	298	1	0	5.75	Cash	12.080537
2019-09-27	weekend	520	0.58	4	11	Credit	4.0153846
2019-01-25	weekend	360	0.7	0.83	6.33	Credit	7.0000000
2019-01-02	weekday	2520	18.4	10.1	60.6	Credit	26.285714
2019-03-20	weekday	600	1.1	0	7.5	Cash	6.6000000
2019-11-13	weekday	960	0.1	0	12.75	Cash	0.37500000
2019-10-15	weekday	540	2.7	0	12	Cash	18.000000
2019-09-20	weekend	2081	11.02	4	39.25	Credit	19.063912
2019-04-12	weekend	2220	14.1	8.4	50.4	Credit	22.864865
2019-02-15	weekend	480	1.8	0	8.25	Cash	13.500000
2019-07-20	weekend	646	1.5	2	11.75	Credit	8.3591331
2019-01-06	weekday	1226	1.77	0	13.5	Cash	5.1973899
2019-05-05	weekday	662	2.3	4	16.25	Credit	12.507553
2019-06-04	weekday	203	0.65	2	7.25	Credit	11.527094
2019-01-07	weekday	429	0.7	0	5.75	Cash	5.8741259
2019-03-02	weekend	480	1.2	2	10.5	Credit	9
2019-10-01	weekday	385	1.11	0	6.5	Cash	10.379221
2019-03-08	weekend	568	0.71	4	12.75	Credit	4.5000000
2019-10-31	weekday	399	0.51	2	8.25	Credit	4.6015038
2019-08-10	weekend	720	1.2	0	9.25	Cash	6.0000000
2019-08-19	weekday	997	10.7	6.86	52.61	Credit	38.635908
2019-04-11	weekday	300	0.8	0	5.75	Cash	9.6000000
2019-04-11	weekday	1478	11.48	0	30.25	Cash	27.962111
2019-05-10	weekend	540	1.5	0	7.5	Cash	10
2019-07-31	weekday	660	1.3	0	7.6	Cash	7.0909091
2019-06-05	weekday	840	1.4	3	13	Credit	6.0000000
2019-08-02	weekend	2040	9.7	0	29	Cash	17.117647
2019-05-22	weekday	3479	13.82	8.65	51.9	Credit	14.300661
2019-10-23	weekday	674	7.57	0	20.25	Cash	40.433234
2019-04-25	weekday	180	0.3	0	4.5	Cash	6.0000000
2019-07-18	weekday	3420	1	0	49.25	Cash	1.0526316
2019-11-01	weekend	259	0.73	0	5	Cash	10.146718
2019-06-25	weekday	420	0.8	0	6	Credit	6.8571429
2019-06-04	weekday	660	1.3	0	7.75	Cash	7.0909091
2019-03-10	weekday	1740	12.3	0	38.75	Cash	25.448276
2019-09-14	weekend	969	4	4	19	Credit	14.860681
2019-06-05	weekday	985	6.4	0	20.75	Cash	23.390863
2019-11-22	weekend	307	2.79	1	11.25	Credit	32.716612
2019-05-01	weekday	3436	17.7	13.12	65.62	Credit	18.544820
2019-10-28	weekday	900	6.9	0	20.75	Cash	27.600000
2019-06-13	weekday	420	0.6	2	7.75	Credit	5.1428571
2019-07-08	weekday	1587	13.13	8.1	48.6	Credit	29.784499
2019-06-03	weekday	300	0.6	3	9.25	Credit	7.2000000
2019-07-23	weekday	1904	15.51	0	39.75	Cash	29.325630
2019-07-18	weekday	840	2	3	13	Credit	8.5714286
2019-10-17	weekday	665	6.81	4.05	24.3	Credit	36.866165
2019-11-14	weekday	180	0.5	0	4.75	Cash	10
2019-02-23	weekend	360	1.6	0	7.5	Cash	16
2019-11-09	weekend	420	1.9	4	12	Credit	16.285714
2019-09-11	weekday	1281	6.65	0	21.25	Cash	18.688525
2019-04-06	weekend	408	1.53	1	8.75	Credit	13.500000
